sample	recordWallMs	recordCpuMs	finishAndCleanupMs
415	0.098425150	0.098577000	0.012223005
416	0.090250015	0.090401000	0.011381149
417	0.091121912	0.091272000	0.010200024
418	0.092243910	0.092395000	0.010791063
419	0.091992855	0.092165000	0.010910988
420	0.091912985	0.092064000	0.010981083
421	0.091782808	0.091924000	0.011291027
422	0.090661049	0.090812000	0.011001110
423	0.092173815	0.092314000	0.011411905
424	0.092252970	0.092405000	0.011161089
425	0.099035978	0.099178000	0.011301994
426	0.088716984	0.088878000	0.010319948
427	0.091042042	0.091182000	0.011281013
428	0.092915058	0.093056000	0.011060953
429	0.090239048	0.090391000	0.010800123
430	0.089958906	0.090110000	0.010238886
431	0.095909834	0.096062000	0.011240959
432	0.093114853	0.093266000	0.010488987
433	0.094218016	0.094358000	0.011190891
434	0.095499992	0.095681000	0.015168905
435	0.089978933	0.090120000	0.010359049
436	0.090549946	0.090681000	0.010710001
437	0.090931177	0.091102000	0.011060953
438	0.090811014	0.090962000	0.011151075
439	0.089047909	0.089199000	0.010460138
440	0.091181040	0.091332000	0.010389090
441	0.091022015	0.091172000	0.010740042
442	0.089910030	0.090050000	0.010950089
443	0.093305826	0.093456000	0.011130810
444	0.092113972	0.092275000	0.010740042
445	0.093497038	0.093647000	0.011260986
446	0.095720053	0.095862000	0.011312008
447	0.095769882	0.095931000	0.011482000
448	0.091031790	0.091193000	0.010859966
449	0.091753006	0.091894000	0.010670185
450	0.091032028	0.091172000	0.010860920
451	0.090831041	0.090982000	0.011121035
452	0.091011047	0.091162000	0.011600971
453	0.089448929	0.089589000	0.010339022
454	0.093094826	0.093386000	0.011891842
455	0.092473984	0.092615000	0.011111021
456	0.091071844	0.091222000	0.011972189
457	0.089950085	0.090090000	0.010910988
458	0.092172861	0.092314000	0.010670185
459	0.091953039	0.092094000	0.011031151
460	0.094817877	0.094970000	0.011191130
461	0.089539051	0.089689000	0.010360003
462	0.092253923	0.092395000	0.010660172
463	0.092072964	0.092224000	0.012983799
464	0.092754841	0.092915000	0.011090994
465	0.092052937	0.092194000	0.011340857
466	0.089879036	0.090030000	0.010458946
467	0.093006134	0.093146000	0.010550022
468	0.091572046	0.091713000	0.010710955
469	0.090932131	0.091082000	0.010910988
470	0.090250015	0.090400000	0.025388002
471	0.091803074	0.091954000	0.010580063
472	0.090841055	0.091002000	0.011512041
473	0.091902971	0.092064000	0.011592150
474	0.090570927	0.090711000	0.011141062
