sample	recordWallMs	recordCpuMs	finishAndCleanupMs
299	0.096992970	0.097144000	0.011260986
300	0.095901012	0.096052000	0.010819912
301	0.099567890	0.099719000	0.011441946
302	0.096582174	0.096723000	0.010349989
303	0.096772909	0.096923000	0.010600090
304	0.096240997	0.096382000	0.011230946
305	0.096302032	0.096453000	0.011271000
306	0.096822977	0.096973000	0.010189056
307	0.100319147	0.100651000	0.011410952
308	0.123282909	0.123523000	0.010829926
309	0.097513914	0.097664000	0.010981083
310	0.095530033	0.095671000	0.011080980
311	0.094117165	0.094258000	0.010379076
312	0.096832037	0.096983000	0.010660172
313	0.097794056	0.097935000	0.010729790
314	0.097234011	0.097374000	0.010989904
315	0.096030951	0.096182000	0.010119200
316	0.097984076	0.098136000	0.010569811
317	0.101019859	0.101171000	0.010669947
318	0.097503901	0.097645000	0.010879993
319	0.095099211	0.095250000	0.010088921
320	0.098594904	0.098737000	0.010439157
321	0.098446131	0.098586000	0.010560036
322	0.098225117	0.098376000	0.010829926
323	0.096842766	0.096994000	0.011050940
324	0.096410990	0.096563000	0.010358810
325	0.098685980	0.098837000	0.010449886
326	0.100289106	0.100430000	0.010859966
327	0.096431971	0.096583000	0.011923075
328	0.094187975	0.094339000	0.010409832
329	0.096881866	0.097024000	0.010509014
