sample	recordWallMs	recordCpuMs	finishAndCleanupMs
115	0.032671928	0.032812000	0.004287958
116	0.030668020	0.030809000	0.004478931
117	0.030337095	0.030478000	0.004107952
118	0.032551050	0.032702000	0.004247904
119	0.032110929	0.032261000	0.004267931
120	0.029845953	0.029977000	0.005460978
121	0.029656172	0.029806000	0.003967047
122	0.029896021	0.030037000	0.004086971
123	0.032661915	0.032792000	0.004327774
124	0.032241106	0.032392000	0.004528046
125	0.029947042	0.030097000	0.004458189
126	0.031599998	0.031750000	0.003996849
127	0.029646158	0.029796000	0.003957033
128	0.029815912	0.029957000	0.005180120
129	0.032351017	0.032492000	0.004487991
130	0.029746056	0.029897000	0.004368067
131	0.030076027	0.030217000	0.003976822
132	0.029695988	0.029837000	0.004048109
133	0.029656172	0.029796000	0.003998041
134	0.035587072	0.035728000	0.004508018
135	0.030978918	0.031119000	0.004097939
136	0.030096054	0.030237000	0.005820990
137	0.030277014	0.030408000	0.004378080
138	0.030426979	0.030578000	0.004087210
139	0.031720161	0.031851000	0.004207850
140	0.031479120	0.031620000	0.004359007
141	0.030085802	0.030218000	0.004096985
142	0.031198978	0.031349000	0.004397869
143	0.029855967	0.030006000	0.004487991
144	0.029795885	0.029946000	0.005529881
145	0.032711983	0.032842000	0.004257917
146	0.029956102	0.030097000	0.004087925
147	0.031137943	0.031289000	0.003986835
148	0.030046940	0.030187000	0.004348040
149	0.029706001	0.029836000	0.004388094
150	0.033653975	0.033804000	0.004749060
151	0.030246973	0.030398000	0.003978014
152	0.029655933	0.029806000	0.006542921
153	0.030016899	0.030147000	0.004257917
154	0.030558109	0.030708000	0.004107952
155	0.033983946	0.034135000	0.004358053
156	0.030377150	0.030537000	0.004007101
157	0.030136824	0.030297000	0.004198074
158	0.031028032	0.031169000	0.004096985
159	0.029746056	0.029886000	0.004066944
160	0.031610012	0.031750000	0.005941153
161	0.029806137	0.029947000	0.004107952
162	0.033943892	0.034095000	0.004108191
163	0.033833981	0.033975000	0.004338026
164	0.030056953	0.030197000	0.004477978
165	0.031879902	0.032021000	0.004369020
166	0.031620026	0.031760000	0.003968000
167	0.029726028	0.029866000	0.004247904
168	0.030046940	0.030187000	0.007323980
169	0.030337095	0.030487000	0.004348040
170	0.029976845	0.030127000	0.004338026
171	0.033553123	0.033693000	0.004157066
172	0.029785872	0.029937000	0.004238129
173	0.030106068	0.030257000	0.004117012
174	0.030176878	0.030318000	0.003968000
175	0.029484987	0.029626000	0.003948212
176	0.031368971	0.031509000	0.009207010
177	0.031118870	0.031259000	0.004388094
178	0.030597925	0.030729000	0.004317999
179	0.035547018	0.035687000	0.004307985
180	0.029956818	0.030097000	0.004007816
181	0.032001019	0.032151000	0.004348040
182	0.035246134	0.035387000	0.004427910
183	0.030607939	0.030748000	0.004378080
184	0.030397177	0.030538000	0.008215904
185	0.030576944	0.030718000	0.004488230
186	0.032320976	0.032471000	0.004369020
187	0.033954144	0.034084000	0.004217148
188	0.030738115	0.030879000	0.004399061
189	0.032141209	0.032281000	0.004458904
190	0.034003973	0.034155000	0.004378080
191	0.032541037	0.032691000	0.004548073
192	0.030556917	0.030698000	0.005270004
193	0.029997110	0.030127000	0.003968000
194	0.030216932	0.030347000	0.004358053
195	0.031048059	0.031189000	0.004077911
196	0.031889915	0.032030000	0.004247904
197	0.029945850	0.030087000	0.004587889
198	0.031059027	0.031199000	0.003937006
199	0.030427217	0.030568000	0.004188061
200	0.029967070	0.030107000	0.004819155
201	0.030056953	0.030207000	0.003976822
202	0.031929970	0.032080000	0.004076958
203	0.031219006	0.031359000	0.004407883
204	0.030277014	0.030418000	0.004228115
